ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	Target	Nontarget	FontStyle	RunTrialNumber[Session]	TrialsPerRun[Session]	TotalRespGreater200[Session]	ConsecRTLess200[Session]	ConsecNonResp[Session]	StimuliDir	ACC_2_Back_Body	Avg_RT_For_Correct_Trials_2_Back_Body	ACC_0_Back_Body	Avg_RT_For_Correct_Trials_0_Back_Body	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Place	Avg_RT_For_Correct_Trials_2_Back_Place	ACC_0_Back_Place	Avg_RT_For_Correct_Trials_0_Back_Place	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	SessionSelectionList	Procedure[Block]	Stimulus[Block]	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.OnsetToOnsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Cue2Back.OnsetToOnsetTime	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	RunTrialNumber[Block]	TrialsPerRun[Block]	TotalRespGreater200[Block]	ConsecRTLess200[Block]	ConsecNonResp[Block]	ControlAcc	ConsecSameResp	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Stim.OnsetToOnsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Fix.OnsetToOnsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	CueTarget.OnsetToOnsetTime	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Fix15sec.OnsetToOnsetTime	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	Trial
WM080112	147737_fnca	1	1	1	605164536	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	1378.44444444444	1	933.6	1	1145.6	1	795.3	1	1008.2	0.9	697.333333333333	0.8	1070.125	1	814.7	12	439737	3	439726	27	39	439764	-999999	439740	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	102	74009	-999999	0	37	131639	-999999	0																																																	1	InitialTR	4	1	ReadyList	1	1	19	146552	-20	148532	0	1
WM080112	147737_fnca	1	1	1	605164536	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	1378.44444444444	1	933.6	1	1145.6	1	795.3	1	1008.2	0.9	697.333333333333	0.8	1070.125	1	814.7	12	439737	3	439726	27	39	439764	-999999	439740	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	102	74009	-999999	0	37	131639	-999999	0																																																	1	InitialTR	3	2	ReadyList	1	2	18	148551	-19	150532	0	2
WM080112	147737_fnca	1	1	1	605164536	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	1378.44444444444	1	933.6	1	1145.6	1	795.3	1	1008.2	0.9	697.333333333333	0.8	1070.125	1	814.7	12	439737	3	439726	27	39	439764	-999999	439740	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	102	74009	-999999	0	37	131639	-999999	0																																																	1	InitialTR	2	3	ReadyList	1	3	4	150537	-5	152532	0	3
WM080112	147737_fnca	1	1	1	605164536	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	1378.44444444444	1	933.6	1	1145.6	1	795.3	1	1008.2	0.9	697.333333333333	0.8	1070.125	1	814.7	12	439737	3	439726	27	39	439764	-999999	439740	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	102	74009	-999999	0	37	131639	-999999	0																																																	1	InitialTR	1	4	ReadyList	1	4	4	152537	-5	154532	0	4
WM080112	147737_fnca	1	1	1	605164536	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	1378.44444444444	1	933.6	1	1145.6	1	795.3	1	1008.2	0.9	697.333333333333	0.8	1070.125	1	814.7	12	439737	3	439726	27	39	439764	-999999	439740	0	2	Cue2BackPROC	""	1	2	2	SessionSelectionList									16	154549	-17	0																																													2												
WM080112	147737_fnca	1	1	1	605164536	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	1378.44444444444	1	933.6	1	1145.6	1	795.3	1	1008.2	0.9	697.333333333333	0.8	1070.125	1	814.7	12	439737	3	439726	27	39	439764	-999999	439740	0	3	TrialsPROC	BP_002_BP10_BA.png	1	2	3	SessionSelectionList													1	nonlure	3	Body	2-Back	2	80	1	0	0	0	1	52	159160	3	14	75	157108	-1	157662	1	554	3	3	2052	66	159174	-67	0																3												
WM080112	147737_fnca	1	1	1	605164536	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	1378.44444444444	1	933.6	1	1145.6	1	795.3	1	1008.2	0.9	697.333333333333	0.8	1070.125	1	814.7	12	439737	3	439726	27	39	439764	-999999	439740	0	3	TrialsPROC	BP_001_BP1_BA.png	1	2	4	SessionSelectionList													2	nonlure	3	Body	2-Back	3	80	2	0	0	0	2	39	161706	2	14	59	159667	-1	161019	1	1352	3	3	2039	53	161720	-54	0																4												
WM080112	147737_fnca	1	1	1	605164536	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	1378.44444444444	1	933.6	1	1145.6	1	795.3	1	1008.2	0.9	697.333333333333	0.8	1070.125	1	814.7	12	439737	3	439726	27	39	439764	-999999	439740	0	3	TrialsPROC	BP_006_BP2_BA.png	1	2	5	SessionSelectionList													3	nonlure	3	Body	2-Back	4	80	3	0	0	0	1	39	164265	2	14	59	162226	-1	163140	0	914	2	3	2039	53	164279	-54	0																5												
WM080112	147737_fnca	1	1	1	605164536	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	1378.44444444444	1	933.6	1	1145.6	1	795.3	1	1008.2	0.9	697.333333333333	0.8	1070.125	1	814.7	12	439737	3	439726	27	39	439764	-999999	439740	0	3	TrialsPROC	BP_001_BP1_BA.png	1	2	6	SessionSelectionList													4	target	2	Body	2-Back	5	80	4	0	0	0	2	39	166837	2	14	72	164798	-1	166790	1	1992	2	2	2039	53	166851	-54	0																6												
WM080112	147737_fnca	1	1	1	605164536	1	75.032	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	1378.44444444444	1	933.6	1	1145.6	1	795.3	1	1008.2	0.9	697.333333333333	0.8	1070.125	1	814.7	12	439737	3	439726	27	39	439764	-999999	439740	0	3	TrialsPROC	BP_005_BP19_BA.png	1	2	7	SessionSelectionList													5	nonlure	3	Body	2-Back	6	80	5	0	0	0	1	40	169410	2	13	72	167370	-1	169013	1	1643	3	3	2040	53	169423	-54	0																7												
