ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	Target	Nontarget	FontStyle	RunTrialNumber[Session]	TrialsPerRun[Session]	TotalRespGreater200[Session]	ConsecRTLess200[Session]	ConsecNonResp[Session]	StimuliDir	ACC_2_Back_Body	Avg_RT_For_Correct_Trials_2_Back_Body	ACC_0_Back_Body	Avg_RT_For_Correct_Trials_0_Back_Body	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Place	Avg_RT_For_Correct_Trials_2_Back_Place	ACC_0_Back_Place	Avg_RT_For_Correct_Trials_0_Back_Place	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	SessionSelectionList	Procedure[Block]	Stimulus[Block]	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.OnsetToOnsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Cue2Back.OnsetToOnsetTime	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	RunTrialNumber[Block]	TrialsPerRun[Block]	TotalRespGreater200[Block]	ConsecRTLess200[Block]	ConsecNonResp[Block]	ControlAcc	ConsecSameResp	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Stim.OnsetToOnsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Fix.OnsetToOnsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	CueTarget.OnsetToOnsetTime	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Fix15sec.OnsetToOnsetTime	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	Trial
WM080112	499566_fnca	2	1	1	-554302932	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	953.777777777778	1	600.7	1	909.3	1	621.8	1	1010	1	695.3	0.9	888.666666666667	1	658.4	13	316115	2	316103	27	40	316142	-999999	316118	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	116	8175	-999999	0	34	8841	-999999	0																																																	1	InitialTR	4	1	ReadyList	1	1	10	22862	-11	24851	0	1
WM080112	499566_fnca	2	1	1	-554302932	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	953.777777777778	1	600.7	1	909.3	1	621.8	1	1010	1	695.3	0.9	888.666666666667	1	658.4	13	316115	2	316103	27	40	316142	-999999	316118	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	116	8175	-999999	0	34	8841	-999999	0																																																	1	InitialTR	3	2	ReadyList	1	2	9	24861	-10	26851	0	2
WM080112	499566_fnca	2	1	1	-554302932	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	953.777777777778	1	600.7	1	909.3	1	621.8	1	1010	1	695.3	0.9	888.666666666667	1	658.4	13	316115	2	316103	27	40	316142	-999999	316118	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	116	8175	-999999	0	34	8841	-999999	0																																																	1	InitialTR	2	3	ReadyList	1	3	9	26861	-10	28851	0	3
WM080112	499566_fnca	2	1	1	-554302932	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	953.777777777778	1	600.7	1	909.3	1	621.8	1	1010	1	695.3	0.9	888.666666666667	1	658.4	13	316115	2	316103	27	40	316142	-999999	316118	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	116	8175	-999999	0	34	8841	-999999	0																																																	1	InitialTR	1	4	ReadyList	1	4	8	28860	-9	30851	0	4
WM080112	499566_fnca	2	1	1	-554302932	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	953.777777777778	1	600.7	1	909.3	1	621.8	1	1010	1	695.3	0.9	888.666666666667	1	658.4	13	316115	2	316103	27	40	316142	-999999	316118	0	23	Cue2BackPROC	""	2	2	2	SessionSelectionList									7	30859	-8	0																																													2												
WM080112	499566_fnca	2	1	1	-554302932	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	953.777777777778	1	600.7	1	909.3	1	621.8	1	1010	1	695.3	0.9	888.666666666667	1	658.4	13	316115	2	316103	27	40	316142	-999999	316118	0	24	TrialsPROC	TO_014_TOOL14_BA.png	2	2	3	SessionSelectionList														nonlure	3	Tools	2-Back	2	80	1	0	0	0	1	53	35484	3	13	79	33431	-1	34529	1	1098	3	3	2053	66	35497	-67	0																3												
WM080112	499566_fnca	2	1	1	-554302932	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	953.777777777778	1	600.7	1	909.3	1	621.8	1	1010	1	695.3	0.9	888.666666666667	1	658.4	13	316115	2	316103	27	40	316142	-999999	316118	0	24	TrialsPROC	TO_013_TOOL13_BA.png	2	2	4	SessionSelectionList														nonlure	3	Tools	2-Back	3	80	2	0	0	0	2	39	38029	3	14	59	35990	-1	36884	1	894	3	3	2039	53	38043	-54	0																4												
WM080112	499566_fnca	2	1	1	-554302932	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	953.777777777778	1	600.7	1	909.3	1	621.8	1	1010	1	695.3	0.9	888.666666666667	1	658.4	13	316115	2	316103	27	40	316142	-999999	316118	0	24	TrialsPROC	TO_016_TOOL16_BA.png	2	2	5	SessionSelectionList														nonlure	3	Tools	2-Back	4	80	3	0	0	0	3	39	40588	2	14	59	38549	-1	39375	1	826	3	3	2039	53	40602	-54	0																5												
WM080112	499566_fnca	2	1	1	-554302932	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	953.777777777778	1	600.7	1	909.3	1	621.8	1	1010	1	695.3	0.9	888.666666666667	1	658.4	13	316115	2	316103	27	40	316142	-999999	316118	0	24	TrialsPROC	TO_014_TOOL14_BA.png	2	2	6	SessionSelectionList														lure	3	Tools	2-Back	5	80	4	0	0	0	4	39	43160	3	14	72	41121	-1	42043	1	922	3	3	2039	53	43174	-54	0																6												
WM080112	499566_fnca	2	1	1	-554302932	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	953.777777777778	1	600.7	1	909.3	1	621.8	1	1010	1	695.3	0.9	888.666666666667	1	658.4	13	316115	2	316103	27	40	316142	-999999	316118	0	24	TrialsPROC	TO_016_TOOL16_BA.png	2	2	7	SessionSelectionList														target	2	Tools	2-Back	6	80	5	0	0	0	1	38	45719	2	14	60	43681	-1	44443	1	762	2	2	2038	52	45733	-53	0																7												
