ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	Target	Nontarget	FontStyle	RunTrialNumber[Session]	TrialsPerRun[Session]	TotalRespGreater200[Session]	ConsecRTLess200[Session]	ConsecNonResp[Session]	StimuliDir	ACC_2_Back_Body	Avg_RT_For_Correct_Trials_2_Back_Body	ACC_0_Back_Body	Avg_RT_For_Correct_Trials_0_Back_Body	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Place	Avg_RT_For_Correct_Trials_2_Back_Place	ACC_0_Back_Place	Avg_RT_For_Correct_Trials_0_Back_Place	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	SessionSelectionList	Procedure[Block]	Stimulus[Block]	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.OnsetToOnsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Cue2Back.OnsetToOnsetTime	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	RunTrialNumber[Block]	TrialsPerRun[Block]	TotalRespGreater200[Block]	ConsecRTLess200[Block]	ConsecNonResp[Block]	ControlAcc	ConsecSameResp	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Stim.OnsetToOnsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Fix.OnsetToOnsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	CueTarget.OnsetToOnsetTime	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Fix15sec.OnsetToOnsetTime	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	Trial
WM080112	126325_fnca	2	1	1	-1972677237	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	858	1	700.4	1	727.5	1	523.1	0.9	729.777777777778	1	535.9	0.9	607	0.6	828.666666666667	13	373963	2	373951	27	40	373990	-999999	373966	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	18749	-999999	0	40	68022	-999999	0																																																	1	InitialTR	4	1	ReadyList	1	1	12	80683	-13	82670	0	1
WM080112	126325_fnca	2	1	1	-1972677237	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	858	1	700.4	1	727.5	1	523.1	0.9	729.777777777778	1	535.9	0.9	607	0.6	828.666666666667	13	373963	2	373951	27	40	373990	-999999	373966	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	18749	-999999	0	40	68022	-999999	0																																																	1	InitialTR	3	2	ReadyList	1	2	11	82682	-12	84670	0	2
WM080112	126325_fnca	2	1	1	-1972677237	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	858	1	700.4	1	727.5	1	523.1	0.9	729.777777777778	1	535.9	0.9	607	0.6	828.666666666667	13	373963	2	373951	27	40	373990	-999999	373966	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	18749	-999999	0	40	68022	-999999	0																																																	1	InitialTR	2	3	ReadyList	1	3	10	84681	-11	86670	0	3
WM080112	126325_fnca	2	1	1	-1972677237	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	858	1	700.4	1	727.5	1	523.1	0.9	729.777777777778	1	535.9	0.9	607	0.6	828.666666666667	13	373963	2	373951	27	40	373990	-999999	373966	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	18749	-999999	0	40	68022	-999999	0																																																	1	InitialTR	1	4	ReadyList	1	4	9	86680	-10	88670	0	4
WM080112	126325_fnca	2	1	1	-1972677237	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	858	1	700.4	1	727.5	1	523.1	0.9	729.777777777778	1	535.9	0.9	607	0.6	828.666666666667	13	373963	2	373951	27	40	373990	-999999	373966	0	23	Cue2BackPROC	""	2	2	2	SessionSelectionList									9	88680	-10	0																																													2												
WM080112	126325_fnca	2	1	1	-1972677237	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	858	1	700.4	1	727.5	1	523.1	0.9	729.777777777778	1	535.9	0.9	607	0.6	828.666666666667	13	373963	2	373951	27	40	373990	-999999	373966	0	24	TrialsPROC	TO_014_TOOL14_BA.png	2	2	3	SessionSelectionList														nonlure	3	Tools	2-Back	2	80	1	0	0	0	1	52	93304	3	14	81	91252	-1	91824	1	572	3	3	2052	66	93318	-67	0																3												
WM080112	126325_fnca	2	1	1	-1972677237	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	858	1	700.4	1	727.5	1	523.1	0.9	729.777777777778	1	535.9	0.9	607	0.6	828.666666666667	13	373963	2	373951	27	40	373990	-999999	373966	0	24	TrialsPROC	TO_013_TOOL13_BA.png	2	2	4	SessionSelectionList														nonlure	3	Tools	2-Back	3	80	2	0	0	0	2	39	95850	1	14	59	93811	-1	94419	1	608	3	3	2039	53	95864	-54	0																4												
WM080112	126325_fnca	2	1	1	-1972677237	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	858	1	700.4	1	727.5	1	523.1	0.9	729.777777777778	1	535.9	0.9	607	0.6	828.666666666667	13	373963	2	373951	27	40	373990	-999999	373966	0	24	TrialsPROC	TO_016_TOOL16_BA.png	2	2	5	SessionSelectionList														nonlure	3	Tools	2-Back	4	80	3	0	0	0	3	39	98409	1	14	59	96370	-1	96962	1	592	3	3	2039	53	98423	-54	0																5												
WM080112	126325_fnca	2	1	1	-1972677237	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	858	1	700.4	1	727.5	1	523.1	0.9	729.777777777778	1	535.9	0.9	607	0.6	828.666666666667	13	373963	2	373951	27	40	373990	-999999	373966	0	24	TrialsPROC	TO_014_TOOL14_BA.png	2	2	6	SessionSelectionList														lure	3	Tools	2-Back	5	80	4	0	0	0	1	39	100981	2	14	72	98942	-1	99521	0	579	2	3	2039	53	100995	-54	0																6												
WM080112	126325_fnca	2	1	1	-1972677237	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	858	1	700.4	1	727.5	1	523.1	0.9	729.777777777778	1	535.9	0.9	607	0.6	828.666666666667	13	373963	2	373951	27	40	373990	-999999	373966	0	24	TrialsPROC	TO_016_TOOL16_BA.png	2	2	7	SessionSelectionList														target	2	Tools	2-Back	6	80	5	0	0	0	2	39	103540	2	14	59	101501	-1	102322	1	821	2	2	2039	53	103554	-54	0																7												
