ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	Target	Nontarget	FontStyle	RunTrialNumber[Session]	TrialsPerRun[Session]	TotalRespGreater200[Session]	ConsecRTLess200[Session]	ConsecNonResp[Session]	StimuliDir	ACC_2_Back_Body	Avg_RT_For_Correct_Trials_2_Back_Body	ACC_0_Back_Body	Avg_RT_For_Correct_Trials_0_Back_Body	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Place	Avg_RT_For_Correct_Trials_2_Back_Place	ACC_0_Back_Place	Avg_RT_For_Correct_Trials_0_Back_Place	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	SessionSelectionList	Procedure[Block]	Stimulus[Block]	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.OnsetToOnsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Cue2Back.OnsetToOnsetTime	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	RunTrialNumber[Block]	TrialsPerRun[Block]	TotalRespGreater200[Block]	ConsecRTLess200[Block]	ConsecNonResp[Block]	ControlAcc	ConsecSameResp	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Stim.OnsetToOnsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Fix.OnsetToOnsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	CueTarget.OnsetToOnsetTime	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Fix15sec.OnsetToOnsetTime	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	Trial
WM080112	149337_fnca	2	1	1	1958652351	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	652.6	1	526.7	1	641.8	1	486.8	1	719.8	1	495	0.9	713.777777777778	1	586.5	13	318515	1	318503	26	39	318541	-999999	318517	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	7813	-999999	0	31	8613	-999999	0																																																	1	InitialTR	4	1	ReadyList	1	1	16	25006	-17	26989	0	1
WM080112	149337_fnca	2	1	1	1958652351	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	652.6	1	526.7	1	641.8	1	486.8	1	719.8	1	495	0.9	713.777777777778	1	586.5	13	318515	1	318503	26	39	318541	-999999	318517	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	7813	-999999	0	31	8613	-999999	0																																																	1	InitialTR	3	2	ReadyList	1	2	16	27006	-17	28989	0	2
WM080112	149337_fnca	2	1	1	1958652351	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	652.6	1	526.7	1	641.8	1	486.8	1	719.8	1	495	0.9	713.777777777778	1	586.5	13	318515	1	318503	26	39	318541	-999999	318517	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	7813	-999999	0	31	8613	-999999	0																																																	1	InitialTR	2	3	ReadyList	1	3	15	29005	-16	30989	0	3
WM080112	149337_fnca	2	1	1	1958652351	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	652.6	1	526.7	1	641.8	1	486.8	1	719.8	1	495	0.9	713.777777777778	1	586.5	13	318515	1	318503	26	39	318541	-999999	318517	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	7813	-999999	0	31	8613	-999999	0																																																	1	InitialTR	1	4	ReadyList	1	4	14	31004	-15	32989	0	4
WM080112	149337_fnca	2	1	1	1958652351	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	652.6	1	526.7	1	641.8	1	486.8	1	719.8	1	495	0.9	713.777777777778	1	586.5	13	318515	1	318503	26	39	318541	-999999	318517	0	23	Cue2BackPROC	""	2	2	2	SessionSelectionList									13	33003	-14	0																																													2												
WM080112	149337_fnca	2	1	1	1958652351	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	652.6	1	526.7	1	641.8	1	486.8	1	719.8	1	495	0.9	713.777777777778	1	586.5	13	318515	1	318503	26	39	318541	-999999	318517	0	24	TrialsPROC	TO_014_TOOL14_BA.png	2	2	3	SessionSelectionList														nonlure	3	Tools	2-Back	2	80	1	0	0	0	1	52	37628	3	13	86	35576	-1	36226	1	650	3	3	2052	65	37641	-66	0																3												
WM080112	149337_fnca	2	1	1	1958652351	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	652.6	1	526.7	1	641.8	1	486.8	1	719.8	1	495	0.9	713.777777777778	1	586.5	13	318515	1	318503	26	39	318541	-999999	318517	0	24	TrialsPROC	TO_013_TOOL13_BA.png	2	2	4	SessionSelectionList														nonlure	3	Tools	2-Back	3	80	2	0	0	0	2	40	40174	2	13	58	38134	-1	38694	1	560	3	3	2040	53	40187	-54	0																4												
WM080112	149337_fnca	2	1	1	1958652351	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	652.6	1	526.7	1	641.8	1	486.8	1	719.8	1	495	0.9	713.777777777778	1	586.5	13	318515	1	318503	26	39	318541	-999999	318517	0	24	TrialsPROC	TO_016_TOOL16_BA.png	2	2	5	SessionSelectionList														nonlure	3	Tools	2-Back	4	80	3	0	0	0	3	39	42733	1	13	60	40694	-1	41407	1	713	3	3	2039	52	42746	-53	0																5												
WM080112	149337_fnca	2	1	1	1958652351	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	652.6	1	526.7	1	641.8	1	486.8	1	719.8	1	495	0.9	713.777777777778	1	586.5	13	318515	1	318503	26	39	318541	-999999	318517	0	24	TrialsPROC	TO_014_TOOL14_BA.png	2	2	6	SessionSelectionList														lure	3	Tools	2-Back	5	80	4	0	0	0	4	39	45305	1	13	72	43266	-1	44430	1	1164	3	3	2039	52	45318	-53	0																6												
WM080112	149337_fnca	2	1	1	1958652351	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	1	652.6	1	526.7	1	641.8	1	486.8	1	719.8	1	495	0.9	713.777777777778	1	586.5	13	318515	1	318503	26	39	318541	-999999	318517	0	24	TrialsPROC	TO_016_TOOL16_BA.png	2	2	7	SessionSelectionList														target	2	Tools	2-Back	6	80	5	0	0	0	1	39	47864	1	13	59	45825	-1	46948	1	1123	2	2	2039	52	47877	-53	0																7												
