ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	Target	Nontarget	FontStyle	RunTrialNumber[Session]	TrialsPerRun[Session]	TotalRespGreater200[Session]	ConsecRTLess200[Session]	ConsecNonResp[Session]	StimuliDir	ACC_2_Back_Body	Avg_RT_For_Correct_Trials_2_Back_Body	ACC_0_Back_Body	Avg_RT_For_Correct_Trials_0_Back_Body	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Place	Avg_RT_For_Correct_Trials_2_Back_Place	ACC_0_Back_Place	Avg_RT_For_Correct_Trials_0_Back_Place	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	SessionSelectionList	Procedure[Block]	Stimulus[Block]	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.OnsetToOnsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Cue2Back.OnsetToOnsetTime	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	RunTrialNumber[Block]	TrialsPerRun[Block]	TotalRespGreater200[Block]	ConsecRTLess200[Block]	ConsecNonResp[Block]	ControlAcc	ConsecSameResp	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Stim.OnsetToOnsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Fix.OnsetToOnsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	CueTarget.OnsetToOnsetTime	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Fix15sec.OnsetToOnsetTime	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	Trial
WM080112	221319_fnca	1	1	1	-586879606	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	1576.25	0.7	1491.14285714286	0.7	1625.57142857143	0.7	1639	0.8	1533.125	0.7	1595.14285714286	0.8	1459.25	0.8	1548.875	13	453114	2	453102	27	40	453141	-999999	453117	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	117	15970	-999999	0	39	145491	-999999	0																																																	1	InitialTR	4	1	ReadyList	1	1	16	159512	-17	161495	0	1
WM080112	221319_fnca	1	1	1	-586879606	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	1576.25	0.7	1491.14285714286	0.7	1625.57142857143	0.7	1639	0.8	1533.125	0.7	1595.14285714286	0.8	1459.25	0.8	1548.875	13	453114	2	453102	27	40	453141	-999999	453117	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	117	15970	-999999	0	39	145491	-999999	0																																																	1	InitialTR	3	2	ReadyList	1	2	15	161511	-16	163495	0	2
WM080112	221319_fnca	1	1	1	-586879606	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	1576.25	0.7	1491.14285714286	0.7	1625.57142857143	0.7	1639	0.8	1533.125	0.7	1595.14285714286	0.8	1459.25	0.8	1548.875	13	453114	2	453102	27	40	453141	-999999	453117	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	117	15970	-999999	0	39	145491	-999999	0																																																	1	InitialTR	2	3	ReadyList	1	3	14	163510	-15	165495	0	3
WM080112	221319_fnca	1	1	1	-586879606	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	1576.25	0.7	1491.14285714286	0.7	1625.57142857143	0.7	1639	0.8	1533.125	0.7	1595.14285714286	0.8	1459.25	0.8	1548.875	13	453114	2	453102	27	40	453141	-999999	453117	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	117	15970	-999999	0	39	145491	-999999	0																																																	1	InitialTR	1	4	ReadyList	1	4	14	165510	-15	167495	0	4
WM080112	221319_fnca	1	1	1	-586879606	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	1576.25	0.7	1491.14285714286	0.7	1625.57142857143	0.7	1639	0.8	1533.125	0.7	1595.14285714286	0.8	1459.25	0.8	1548.875	13	453114	2	453102	27	40	453141	-999999	453117	0	2	Cue2BackPROC	""	1	2	2	SessionSelectionList									13	167509	-14	0																																													2												
WM080112	221319_fnca	1	1	1	-586879606	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	1576.25	0.7	1491.14285714286	0.7	1625.57142857143	0.7	1639	0.8	1533.125	0.7	1595.14285714286	0.8	1459.25	0.8	1548.875	13	453114	2	453102	27	40	453141	-999999	453117	0	3	TrialsPROC	BP_002_BP10_BA.png	1	2	3	SessionSelectionList													1	nonlure	3	Body	2-Back	2	80	1	0	0	0	1	53	172134	2	13	85	170081	-1	172018	1	1937	3	3	2053	66	172147	-67	0																3												
WM080112	221319_fnca	1	1	1	-586879606	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	1576.25	0.7	1491.14285714286	0.7	1625.57142857143	0.7	1639	0.8	1533.125	0.7	1595.14285714286	0.8	1459.25	0.8	1548.875	13	453114	2	453102	27	40	453141	-999999	453117	0	3	TrialsPROC	BP_001_BP1_BA.png	1	2	4	SessionSelectionList													2	nonlure	3	Body	2-Back	3	80	2	0	0	0	2	39	174692	3	14	72	172653	-1	174534	1	1881	3	3	2039	53	174706	-54	0																4												
WM080112	221319_fnca	1	1	1	-586879606	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	1576.25	0.7	1491.14285714286	0.7	1625.57142857143	0.7	1639	0.8	1533.125	0.7	1595.14285714286	0.8	1459.25	0.8	1548.875	13	453114	2	453102	27	40	453141	-999999	453117	0	3	TrialsPROC	BP_006_BP2_BA.png	1	2	5	SessionSelectionList													3	nonlure	3	Body	2-Back	4	80	2	0	1	0	2	39	177251	2	14	59	175212	-1	0	0	0	""	3	2039	53	177265	-54	0																5												
WM080112	221319_fnca	1	1	1	-586879606	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	1576.25	0.7	1491.14285714286	0.7	1625.57142857143	0.7	1639	0.8	1533.125	0.7	1595.14285714286	0.8	1459.25	0.8	1548.875	13	453114	2	453102	27	40	453141	-999999	453117	0	3	TrialsPROC	BP_001_BP1_BA.png	1	2	6	SessionSelectionList													4	target	2	Body	2-Back	5	80	2	1	0	0	1	39	179824	1	13	73	177785	-1	177902	0	117	3	2	2039	52	179837	-53	0																6												
WM080112	221319_fnca	1	1	1	-586879606	1	75.030	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	1576.25	0.7	1491.14285714286	0.7	1625.57142857143	0.7	1639	0.8	1533.125	0.7	1595.14285714286	0.8	1459.25	0.8	1548.875	13	453114	2	453102	27	40	453141	-999999	453117	0	3	TrialsPROC	BP_005_BP19_BA.png	1	2	7	SessionSelectionList													5	nonlure	3	Body	2-Back	6	80	3	0	0	0	2	39	182383	2	13	59	180344	-1	181767	1	1423	3	3	2039	52	182396	-53	0																7												
