ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	Target	Nontarget	FontStyle	RunTrialNumber[Session]	TrialsPerRun[Session]	TotalRespGreater200[Session]	ConsecRTLess200[Session]	ConsecNonResp[Session]	StimuliDir	ACC_2_Back_Body	Avg_RT_For_Correct_Trials_2_Back_Body	ACC_0_Back_Body	Avg_RT_For_Correct_Trials_0_Back_Body	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Place	Avg_RT_For_Correct_Trials_2_Back_Place	ACC_0_Back_Place	Avg_RT_For_Correct_Trials_0_Back_Place	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	SessionSelectionList	Procedure[Block]	Stimulus[Block]	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.OnsetToOnsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Cue2Back.OnsetToOnsetTime	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	RunTrialNumber[Block]	TrialsPerRun[Block]	TotalRespGreater200[Block]	ConsecRTLess200[Block]	ConsecNonResp[Block]	ControlAcc	ConsecSameResp	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Stim.OnsetToOnsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Fix.OnsetToOnsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	CueTarget.OnsetToOnsetTime	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Fix15sec.OnsetToOnsetTime	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	Trial
WM080112	149741_fnca	1	1	1	1436642936	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1092.875	0.7	1103.28571428571	0.8	996.125	1	581.7	0.9	922.333333333333	1	748.3	0.9	945.444444444444	1	558.5	13	439188	2	439176	27	40	439215	-999999	439191	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	119	13913	-999999	0	39	132117	-999999	0																																																	1	InitialTR	4	1	ReadyList	1	1	13	145991	-14	147977	0	1
WM080112	149741_fnca	1	1	1	1436642936	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1092.875	0.7	1103.28571428571	0.8	996.125	1	581.7	0.9	922.333333333333	1	748.3	0.9	945.444444444444	1	558.5	13	439188	2	439176	27	40	439215	-999999	439191	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	119	13913	-999999	0	39	132117	-999999	0																																																	1	InitialTR	3	2	ReadyList	1	2	12	147990	-13	149977	0	2
WM080112	149741_fnca	1	1	1	1436642936	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1092.875	0.7	1103.28571428571	0.8	996.125	1	581.7	0.9	922.333333333333	1	748.3	0.9	945.444444444444	1	558.5	13	439188	2	439176	27	40	439215	-999999	439191	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	119	13913	-999999	0	39	132117	-999999	0																																																	1	InitialTR	2	3	ReadyList	1	3	11	149989	-12	151977	0	3
WM080112	149741_fnca	1	1	1	1436642936	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1092.875	0.7	1103.28571428571	0.8	996.125	1	581.7	0.9	922.333333333333	1	748.3	0.9	945.444444444444	1	558.5	13	439188	2	439176	27	40	439215	-999999	439191	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	119	13913	-999999	0	39	132117	-999999	0																																																	1	InitialTR	1	4	ReadyList	1	4	10	151988	-11	153977	0	4
WM080112	149741_fnca	1	1	1	1436642936	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1092.875	0.7	1103.28571428571	0.8	996.125	1	581.7	0.9	922.333333333333	1	748.3	0.9	945.444444444444	1	558.5	13	439188	2	439176	27	40	439215	-999999	439191	0	2	Cue2BackPROC	""	1	2	2	SessionSelectionList									9	153987	-10	0																																													2												
WM080112	149741_fnca	1	1	1	1436642936	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1092.875	0.7	1103.28571428571	0.8	996.125	1	581.7	0.9	922.333333333333	1	748.3	0.9	945.444444444444	1	558.5	13	439188	2	439176	27	40	439215	-999999	439191	0	3	TrialsPROC	BP_002_BP10_BA.png	1	2	3	SessionSelectionList													1	nonlure	3	Body	2-Back	2	80	0	0	1	0	0	52	158612	3	14	82	156560	-1	0	0	0	""	3	2052	66	158626	-67	0																3												
WM080112	149741_fnca	1	1	1	1436642936	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1092.875	0.7	1103.28571428571	0.8	996.125	1	581.7	0.9	922.333333333333	1	748.3	0.9	945.444444444444	1	558.5	13	439188	2	439176	27	40	439215	-999999	439191	0	3	TrialsPROC	BP_001_BP1_BA.png	1	2	4	SessionSelectionList													2	nonlure	3	Body	2-Back	3	80	1	0	0	0	1	39	161171	3	14	72	159132	-1	160438	1	1306	3	3	2039	53	161185	-54	0																4												
WM080112	149741_fnca	1	1	1	1436642936	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1092.875	0.7	1103.28571428571	0.8	996.125	1	581.7	0.9	922.333333333333	1	748.3	0.9	945.444444444444	1	558.5	13	439188	2	439176	27	40	439215	-999999	439191	0	3	TrialsPROC	BP_006_BP2_BA.png	1	2	5	SessionSelectionList													3	nonlure	3	Body	2-Back	4	80	2	0	0	0	1	39	163730	1	14	59	161691	-1	162631	0	940	2	3	2039	53	163744	-54	0																5												
WM080112	149741_fnca	1	1	1	1436642936	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1092.875	0.7	1103.28571428571	0.8	996.125	1	581.7	0.9	922.333333333333	1	748.3	0.9	945.444444444444	1	558.5	13	439188	2	439176	27	40	439215	-999999	439191	0	3	TrialsPROC	BP_001_BP1_BA.png	1	2	6	SessionSelectionList													4	target	2	Body	2-Back	5	80	3	0	0	0	2	39	166302	2	14	72	164263	-1	165706	1	1443	2	2	2039	53	166316	-54	0																6												
WM080112	149741_fnca	1	1	1	1436642936	1	75.032	75.032	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1092.875	0.7	1103.28571428571	0.8	996.125	1	581.7	0.9	922.333333333333	1	748.3	0.9	945.444444444444	1	558.5	13	439188	2	439176	27	40	439215	-999999	439191	0	3	TrialsPROC	BP_005_BP19_BA.png	1	2	7	SessionSelectionList													5	nonlure	3	Body	2-Back	6	80	4	0	0	0	1	39	168874	2	14	72	166835	-1	167827	1	992	3	3	2039	53	168888	-54	0																7												
