ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	Target	Nontarget	FontStyle	RunTrialNumber[Session]	TrialsPerRun[Session]	TotalRespGreater200[Session]	ConsecRTLess200[Session]	ConsecNonResp[Session]	StimuliDir	ACC_2_Back_Body	Avg_RT_For_Correct_Trials_2_Back_Body	ACC_0_Back_Body	Avg_RT_For_Correct_Trials_0_Back_Body	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Place	Avg_RT_For_Correct_Trials_2_Back_Place	ACC_0_Back_Place	Avg_RT_For_Correct_Trials_0_Back_Place	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	SessionSelectionList	Procedure[Block]	Stimulus[Block]	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.OnsetToOnsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Cue2Back.OnsetToOnsetTime	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	RunTrialNumber[Block]	TrialsPerRun[Block]	TotalRespGreater200[Block]	ConsecRTLess200[Block]	ConsecNonResp[Block]	ControlAcc	ConsecSameResp	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Stim.OnsetToOnsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Fix.OnsetToOnsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	CueTarget.OnsetToOnsetTime	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Fix15sec.OnsetToOnsetTime	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	Trial
WM080112	366446_fnca	2	1	1	-351239716	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1170	0.7	1388.57142857143	1	1261.8	0.9	1120	1	1020.3	0.5	846	0.9	1007.22222222222	0.7	977.285714285714	13	408019	2	408007	27	40	408046	-999999	408022	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	114	8889	-999999	0	33	100718	-999999	0																																																	1	InitialTR	4	1	ReadyList	1	1	17	114779	-18	116761	0	1
WM080112	366446_fnca	2	1	1	-351239716	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1170	0.7	1388.57142857143	1	1261.8	0.9	1120	1	1020.3	0.5	846	0.9	1007.22222222222	0.7	977.285714285714	13	408019	2	408007	27	40	408046	-999999	408022	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	114	8889	-999999	0	33	100718	-999999	0																																																	1	InitialTR	3	2	ReadyList	1	2	16	116778	-17	118761	0	2
WM080112	366446_fnca	2	1	1	-351239716	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1170	0.7	1388.57142857143	1	1261.8	0.9	1120	1	1020.3	0.5	846	0.9	1007.22222222222	0.7	977.285714285714	13	408019	2	408007	27	40	408046	-999999	408022	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	114	8889	-999999	0	33	100718	-999999	0																																																	1	InitialTR	2	3	ReadyList	1	3	15	118777	-16	120761	0	3
WM080112	366446_fnca	2	1	1	-351239716	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1170	0.7	1388.57142857143	1	1261.8	0.9	1120	1	1020.3	0.5	846	0.9	1007.22222222222	0.7	977.285714285714	13	408019	2	408007	27	40	408046	-999999	408022	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	114	8889	-999999	0	33	100718	-999999	0																																																	1	InitialTR	1	4	ReadyList	1	4	15	120777	-16	122761	0	4
WM080112	366446_fnca	2	1	1	-351239716	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1170	0.7	1388.57142857143	1	1261.8	0.9	1120	1	1020.3	0.5	846	0.9	1007.22222222222	0.7	977.285714285714	13	408019	2	408007	27	40	408046	-999999	408022	0	23	Cue2BackPROC	""	2	2	2	SessionSelectionList									14	122776	-15	0																																													2												
WM080112	366446_fnca	2	1	1	-351239716	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1170	0.7	1388.57142857143	1	1261.8	0.9	1120	1	1020.3	0.5	846	0.9	1007.22222222222	0.7	977.285714285714	13	408019	2	408007	27	40	408046	-999999	408022	0	24	TrialsPROC	TO_014_TOOL14_BA.png	2	2	3	SessionSelectionList														nonlure	3	Tools	2-Back	2	80	1	0	0	0	1	52	127387	3	14	73	125335	-1	126788	1	1453	3	3	2052	66	127401	-67	0																3												
WM080112	366446_fnca	2	1	1	-351239716	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1170	0.7	1388.57142857143	1	1261.8	0.9	1120	1	1020.3	0.5	846	0.9	1007.22222222222	0.7	977.285714285714	13	408019	2	408007	27	40	408046	-999999	408022	0	24	TrialsPROC	TO_013_TOOL13_BA.png	2	2	4	SessionSelectionList														nonlure	3	Tools	2-Back	3	80	2	0	0	0	2	39	129933	2	13	59	127894	-1	128380	1	486	3	3	2039	52	129946	-53	0																4												
WM080112	366446_fnca	2	1	1	-351239716	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1170	0.7	1388.57142857143	1	1261.8	0.9	1120	1	1020.3	0.5	846	0.9	1007.22222222222	0.7	977.285714285714	13	408019	2	408007	27	40	408046	-999999	408022	0	24	TrialsPROC	TO_016_TOOL16_BA.png	2	2	5	SessionSelectionList														nonlure	3	Tools	2-Back	4	80	3	0	0	0	3	39	132492	1	13	59	130453	-1	131270	1	817	3	3	2039	52	132505	-53	0																5												
WM080112	366446_fnca	2	1	1	-351239716	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1170	0.7	1388.57142857143	1	1261.8	0.9	1120	1	1020.3	0.5	846	0.9	1007.22222222222	0.7	977.285714285714	13	408019	2	408007	27	40	408046	-999999	408022	0	24	TrialsPROC	TO_014_TOOL14_BA.png	2	2	6	SessionSelectionList														lure	3	Tools	2-Back	5	80	4	0	0	0	4	39	135064	1	14	72	133025	-1	134120	1	1095	3	3	2039	53	135078	-54	0																6												
WM080112	366446_fnca	2	1	1	-351239716	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1170	0.7	1388.57142857143	1	1261.8	0.9	1120	1	1020.3	0.5	846	0.9	1007.22222222222	0.7	977.285714285714	13	408019	2	408007	27	40	408046	-999999	408022	0	24	TrialsPROC	TO_016_TOOL16_BA.png	2	2	7	SessionSelectionList														target	2	Tools	2-Back	6	80	5	0	0	0	1	39	137623	1	13	59	135584	-1	136628	1	1044	2	2	2039	52	137636	-53	0																7												
