ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	Target	Nontarget	FontStyle	RunTrialNumber[Session]	TrialsPerRun[Session]	TotalRespGreater200[Session]	ConsecRTLess200[Session]	ConsecNonResp[Session]	StimuliDir	ACC_2_Back_Body	Avg_RT_For_Correct_Trials_2_Back_Body	ACC_0_Back_Body	Avg_RT_For_Correct_Trials_0_Back_Body	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Place	Avg_RT_For_Correct_Trials_2_Back_Place	ACC_0_Back_Place	Avg_RT_For_Correct_Trials_0_Back_Place	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	SessionSelectionList	Procedure[Block]	Stimulus[Block]	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.OnsetToOnsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Cue2Back.OnsetToOnsetTime	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	RunTrialNumber[Block]	TrialsPerRun[Block]	TotalRespGreater200[Block]	ConsecRTLess200[Block]	ConsecNonResp[Block]	ControlAcc	ConsecSameResp	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Stim.OnsetToOnsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Fix.OnsetToOnsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	CueTarget.OnsetToOnsetTime	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Fix15sec.OnsetToOnsetTime	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	Trial
WM080112	123117_fnca	2	1	1	1084428779	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	824.777777777778	1	683.9	1	780.8	0.7	660.142857142857	0.9	873	1	1097.4	0.8	946	0.7	1133.14285714286	13	321450	2	321438	27	40	321477	-999999	321453	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	7605	-999999	0	41	15256	-999999	0																																																	1	InitialTR	4	1	ReadyList	1	1	16	28183	-17	30166	0	1
WM080112	123117_fnca	2	1	1	1084428779	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	824.777777777778	1	683.9	1	780.8	0.7	660.142857142857	0.9	873	1	1097.4	0.8	946	0.7	1133.14285714286	13	321450	2	321438	27	40	321477	-999999	321453	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	7605	-999999	0	41	15256	-999999	0																																																	1	InitialTR	3	2	ReadyList	1	2	16	30183	-17	32166	0	2
WM080112	123117_fnca	2	1	1	1084428779	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	824.777777777778	1	683.9	1	780.8	0.7	660.142857142857	0.9	873	1	1097.4	0.8	946	0.7	1133.14285714286	13	321450	2	321438	27	40	321477	-999999	321453	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	7605	-999999	0	41	15256	-999999	0																																																	1	InitialTR	2	3	ReadyList	1	3	15	32182	-16	34166	0	3
WM080112	123117_fnca	2	1	1	1084428779	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	824.777777777778	1	683.9	1	780.8	0.7	660.142857142857	0.9	873	1	1097.4	0.8	946	0.7	1133.14285714286	13	321450	2	321438	27	40	321477	-999999	321453	0	22	TRSyncPROC	""	2	2	1	SessionSelectionList	101	7605	-999999	0	41	15256	-999999	0																																																	1	InitialTR	1	4	ReadyList	1	4	14	34181	-15	36166	0	4
WM080112	123117_fnca	2	1	1	1084428779	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	824.777777777778	1	683.9	1	780.8	0.7	660.142857142857	0.9	873	1	1097.4	0.8	946	0.7	1133.14285714286	13	321450	2	321438	27	40	321477	-999999	321453	0	23	Cue2BackPROC	""	2	2	2	SessionSelectionList									13	36180	-14	0																																													2												
WM080112	123117_fnca	2	1	1	1084428779	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	824.777777777778	1	683.9	1	780.8	0.7	660.142857142857	0.9	873	1	1097.4	0.8	946	0.7	1133.14285714286	13	321450	2	321438	27	40	321477	-999999	321453	0	24	TrialsPROC	TO_014_TOOL14_BA.png	2	2	3	SessionSelectionList														nonlure	3	Tools	2-Back	2	80	1	0	0	0	1	53	40792	3	13	72	38739	-1	40211	1	1472	3	3	2053	66	40805	-67	0																3												
WM080112	123117_fnca	2	1	1	1084428779	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	824.777777777778	1	683.9	1	780.8	0.7	660.142857142857	0.9	873	1	1097.4	0.8	946	0.7	1133.14285714286	13	321450	2	321438	27	40	321477	-999999	321453	0	24	TrialsPROC	TO_013_TOOL13_BA.png	2	2	4	SessionSelectionList														nonlure	3	Tools	2-Back	3	80	2	0	0	0	2	39	43337	2	14	59	41298	-1	41925	1	627	3	3	2039	53	43351	-54	0																4												
WM080112	123117_fnca	2	1	1	1084428779	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	824.777777777778	1	683.9	1	780.8	0.7	660.142857142857	0.9	873	1	1097.4	0.8	946	0.7	1133.14285714286	13	321450	2	321438	27	40	321477	-999999	321453	0	24	TrialsPROC	TO_016_TOOL16_BA.png	2	2	5	SessionSelectionList														nonlure	3	Tools	2-Back	4	80	3	0	0	0	3	39	45896	2	14	59	43857	-1	44456	1	599	3	3	2039	53	45910	-54	0																5												
WM080112	123117_fnca	2	1	1	1084428779	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	824.777777777778	1	683.9	1	780.8	0.7	660.142857142857	0.9	873	1	1097.4	0.8	946	0.7	1133.14285714286	13	321450	2	321438	27	40	321477	-999999	321453	0	24	TrialsPROC	TO_014_TOOL14_BA.png	2	2	6	SessionSelectionList														lure	3	Tools	2-Back	5	80	4	0	0	0	1	39	48468	2	14	72	46429	-1	47241	0	812	2	3	2039	53	48482	-54	0																6												
WM080112	123117_fnca	2	1	1	1084428779	1	75.031	75.031	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.9	824.777777777778	1	683.9	1	780.8	0.7	660.142857142857	0.9	873	1	1097.4	0.8	946	0.7	1133.14285714286	13	321450	2	321438	27	40	321477	-999999	321453	0	24	TrialsPROC	TO_016_TOOL16_BA.png	2	2	7	SessionSelectionList														target	2	Tools	2-Back	6	80	5	0	0	0	2	39	51027	2	14	59	48988	-1	50624	1	1636	2	2	2039	53	51041	-54	0																7												
