ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	Target	Nontarget	FontStyle	RunTrialNumber[Session]	TrialsPerRun[Session]	TotalRespGreater200[Session]	ConsecRTLess200[Session]	ConsecNonResp[Session]	StimuliDir	ACC_2_Back_Body	Avg_RT_For_Correct_Trials_2_Back_Body	ACC_0_Back_Body	Avg_RT_For_Correct_Trials_0_Back_Body	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Place	Avg_RT_For_Correct_Trials_2_Back_Place	ACC_0_Back_Place	Avg_RT_For_Correct_Trials_0_Back_Place	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	SessionSelectionList	Procedure[Block]	Stimulus[Block]	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.OnsetToOnsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Cue2Back.OnsetToOnsetTime	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	RunTrialNumber[Block]	TrialsPerRun[Block]	TotalRespGreater200[Block]	ConsecRTLess200[Block]	ConsecNonResp[Block]	ControlAcc	ConsecSameResp	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Stim.OnsetToOnsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Fix.OnsetToOnsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	CueTarget.OnsetToOnsetTime	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Fix15sec.OnsetToOnsetTime	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	Trial
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	103	167494	-999999	0	35	246835	-999999	0																																																	1	InitialTR	4	1	ReadyList	1	1	20	261802	-21	263781	0	1
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	103	167494	-999999	0	35	246835	-999999	0																																																	1	InitialTR	3	2	ReadyList	1	2	19	263801	-20	265781	0	2
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	103	167494	-999999	0	35	246835	-999999	0																																																	1	InitialTR	2	3	ReadyList	1	3	5	265787	-6	267781	0	3
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	103	167494	-999999	0	35	246835	-999999	0																																																	1	InitialTR	1	4	ReadyList	1	4	4	267786	-5	269781	0	4
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	2	Cue2BackPROC	""	1	2	2	SessionSelectionList									17	269799	-18	0																																													2												
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	3	TrialsPROC	BP_002_BP10_BA.png	1	2	3	SessionSelectionList													1	nonlure	3	Body	2-Back	2	80	0	0	1	0	0	52	274410	3	14	76	272358	-1	0	0	0	""	3	2052	66	274424	-67	0																3												
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	3	TrialsPROC	BP_001_BP1_BA.png	1	2	4	SessionSelectionList													2	nonlure	3	Body	2-Back	3	80	1	0	0	0	1	39	276969	3	14	72	274930	-1	276686	1	1756	3	3	2039	53	276983	-54	0																4												
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	3	TrialsPROC	BP_006_BP2_BA.png	1	2	5	SessionSelectionList													3	nonlure	3	Body	2-Back	4	80	1	0	1	0	1	39	279528	2	14	59	277489	-1	0	0	0	""	3	2039	53	279542	-54	0																5												
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	3	TrialsPROC	BP_001_BP1_BA.png	1	2	6	SessionSelectionList													4	target	2	Body	2-Back	5	80	2	0	0	0	1	39	282100	3	14	72	280061	-1	281929	1	1868	2	2	2039	53	282114	-54	0																6												
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	3	TrialsPROC	BP_005_BP19_BA.png	1	2	7	SessionSelectionList													5	nonlure	3	Body	2-Back	6	80	3	0	0	0	1	39	284673	2	13	73	282634	-1	284250	1	1616	3	3	2039	52	284686	-53	0																7												
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	3	TrialsPROC	BP_003_BP16_BA.png	1	2	8	SessionSelectionList													6	nonlure	3	Body	2-Back	7	80	4	0	0	0	2	40	287232	1	13	58	285192	-1	286313	1	1121	3	3	2040	53	287245	-54	0																8												
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	3	TrialsPROC	BP_006_BP2_BA.png	1	2	9	SessionSelectionList													7	lure	3	Body	2-Back	8	80	5	0	0	0	3	40	289791	1	13	59	287751	-1	289002	1	1251	3	3	2040	53	289804	-54	0																9												
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	3	TrialsPROC	BP_004_BP18_BA.png	1	2	10	SessionSelectionList													8	nonlure	3	Body	2-Back	9	80	6	0	0	0	4	40	292350	1	13	59	290310	-1	291629	1	1319	3	3	2040	53	292363	-54	0																10												
WM080112	101309_fnca	1	1	1	494269117	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.8	1444.125	0.7	1167.85714285714	0.7	1366.14285714286	0.8	945.125	1	1360.7	1	757.6	0.9	1127.11111111111	1	671.2	13	555202	3	555190	27	40	555229	-999999	555205	0	3	TrialsPROC	BP_005_BP19_BA.png	1	2	11	SessionSelectionList													9	lure	3	Body	2-Back	10	80	7	0	0	0	5	38	294908	2	14	60	292870	-1	294492	1	1622	3	3	2038	52	294922	-53	0																11												
