ExperimentName	HCPID	RunNumber	Subject	Session	RandomSeed	Group	Laptop.RefreshRate	ScannerD2.RefreshRate	StudioVersion	RuntimeVersion	RuntimeVersionExpected	ExperimentVersion	triggercode	Allowed	Target	Nontarget	FontStyle	RunTrialNumber[Session]	TrialsPerRun[Session]	TotalRespGreater200[Session]	ConsecRTLess200[Session]	ConsecNonResp[Session]	StimuliDir	ACC_2_Back_Body	Avg_RT_For_Correct_Trials_2_Back_Body	ACC_0_Back_Body	Avg_RT_For_Correct_Trials_0_Back_Body	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Place	Avg_RT_For_Correct_Trials_2_Back_Place	ACC_0_Back_Place	Avg_RT_For_Correct_Trials_0_Back_Place	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	ExpInstrucFeelFreeToRest.OnsetDelay	ExpInstrucFeelFreeToRest.OnsetTime	ExpInstrucFeelFreeToRest.DurationError	ExpInstrucFeelFreeToRest.StartTime	ExpInstrucFeelFreeToRest.OnsetToOnsetTime	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	FeelFreeToRest.OnsetToOnsetTime	SessionSelectionList	Procedure[Block]	Stimulus[Block]	RunNumberFilterValue	SessionSelectionList.Cycle	SessionSelectionList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	IntroButtonMap.OnsetToOnsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	GetReady.OnsetToOnsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Cue2Back.OnsetToOnsetTime	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	RunTrialNumber[Block]	TrialsPerRun[Block]	TotalRespGreater200[Block]	ConsecRTLess200[Block]	ConsecNonResp[Block]	ControlAcc	ConsecSameResp	ExperimenterWindow.OnsetDelay	ExperimenterWindow.OnsetTime	ExperimenterWindow.DurationError	ExperimenterWindow.OnsetToOnsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Stim.OnsetToOnsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Fix.OnsetToOnsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	CueTarget.OnsetToOnsetTime	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Fix15sec.OnsetToOnsetTime	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetToOnsetTime	Trial
WM080112	856766	1	1	1	103918057	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	847.25	0.9	892	0.8	739.375	0.8	717.5	0.9	910	1	723.1	0.8	807	0.9	569.777777777778	13	602644	3	602632	27	40	602671	-999999	602647	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	118	16457	-999999	0	33	293077	-999999	0																																																	1	InitialTR	4	1	ReadyList	1	1	13	309097	-14	311083	0	1
WM080112	856766	1	1	1	103918057	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	847.25	0.9	892	0.8	739.375	0.8	717.5	0.9	910	1	723.1	0.8	807	0.9	569.777777777778	13	602644	3	602632	27	40	602671	-999999	602647	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	118	16457	-999999	0	33	293077	-999999	0																																																	1	InitialTR	3	2	ReadyList	1	2	12	311096	-13	313083	0	2
WM080112	856766	1	1	1	103918057	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	847.25	0.9	892	0.8	739.375	0.8	717.5	0.9	910	1	723.1	0.8	807	0.9	569.777777777778	13	602644	3	602632	27	40	602671	-999999	602647	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	118	16457	-999999	0	33	293077	-999999	0																																																	1	InitialTR	2	3	ReadyList	1	3	12	313096	-13	315083	0	3
WM080112	856766	1	1	1	103918057	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	847.25	0.9	892	0.8	739.375	0.8	717.5	0.9	910	1	723.1	0.8	807	0.9	569.777777777778	13	602644	3	602632	27	40	602671	-999999	602647	0	1	TRSyncPROC	""	1	2	1	SessionSelectionList	118	16457	-999999	0	33	293077	-999999	0																																																	1	InitialTR	1	4	ReadyList	1	4	11	315095	-12	317083	0	4
WM080112	856766	1	1	1	103918057	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	847.25	0.9	892	0.8	739.375	0.8	717.5	0.9	910	1	723.1	0.8	807	0.9	569.777777777778	13	602644	3	602632	27	40	602671	-999999	602647	0	2	Cue2BackPROC	""	1	2	2	SessionSelectionList									10	317094	-11	0																																													2												
WM080112	856766	1	1	1	103918057	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	847.25	0.9	892	0.8	739.375	0.8	717.5	0.9	910	1	723.1	0.8	807	0.9	569.777777777778	13	602644	3	602632	27	40	602671	-999999	602647	0	3	TrialsPROC	BP_002_BP10_BA.png	1	2	3	SessionSelectionList													1	nonlure	3	Body	2-Back	2	80	0	0	1	0	0	52	321732	3	14	96	319680	-1	0	0	0	""	3	2052	66	321746	-67	0																3												
WM080112	856766	1	1	1	103918057	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	847.25	0.9	892	0.8	739.375	0.8	717.5	0.9	910	1	723.1	0.8	807	0.9	569.777777777778	13	602644	3	602632	27	40	602671	-999999	602647	0	3	TrialsPROC	BP_001_BP1_BA.png	1	2	4	SessionSelectionList													2	nonlure	3	Body	2-Back	3	80	0	0	2	0	0	39	324304	3	14	85	322265	-1	0	0	0	""	3	2039	53	324318	-54	0																4												
WM080112	856766	1	1	1	103918057	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	847.25	0.9	892	0.8	739.375	0.8	717.5	0.9	910	1	723.1	0.8	807	0.9	569.777777777778	13	602644	3	602632	27	40	602671	-999999	602647	0	3	TrialsPROC	BP_006_BP2_BA.png	1	2	5	SessionSelectionList													3	nonlure	3	Body	2-Back	4	80	1	0	0	0	1	39	326863	2	14	59	324824	-1	325269	1	445	3	3	2039	53	326877	-54	0																5												
WM080112	856766	1	1	1	103918057	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	847.25	0.9	892	0.8	739.375	0.8	717.5	0.9	910	1	723.1	0.8	807	0.9	569.777777777778	13	602644	3	602632	27	40	602671	-999999	602647	0	3	TrialsPROC	BP_001_BP1_BA.png	1	2	6	SessionSelectionList													4	target	2	Body	2-Back	5	80	2	0	0	0	2	40	329436	1	13	72	327396	-1	328847	0	1451	3	2	2040	53	329449	-54	0																6												
WM080112	856766	1	1	1	103918057	1	75.031	75.030	2.0.10.147	2.0.10.242	2.0.10.242	1.0.0.439	7	234	2	3	Verdana	1	80	0	0	0	WM Stimuli\	0.4	847.25	0.9	892	0.8	739.375	0.8	717.5	0.9	910	1	723.1	0.8	807	0.9	569.777777777778	13	602644	3	602632	27	40	602671	-999999	602647	0	3	TrialsPROC	BP_005_BP19_BA.png	1	2	7	SessionSelectionList													5	nonlure	3	Body	2-Back	6	80	3	0	0	0	3	39	332008	1	13	73	329969	-1	331038	1	1069	3	3	2039	52	332021	-53	0																7												
